"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","82",",,W","59",",,W","  350",",,W","   20",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-12","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","89",",,W","59",",,W","   40",",,W","   30",",,W","16.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-13","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","85",",,W","61",",,W","  340",",,W","  330",",,W","15.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-14","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","87",",,W","58",",,W","  340",",,W","  360",",,W","15.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-15","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","93",",,W","63",",,W","  340",",,W","  330",",,W","15.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-16","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","92",",,W","63",",,W","   10",",,W","   10",",,W","16.1",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-17","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","60",",,W","  240",",,W","  230",",,W","15.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-18","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","58",",,W","  230",",,W","  160",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-19","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","70",",,W","54",",,W","  220",",,W","  210",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-20","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","74",",,W","55",",,W","   20",",,W","  240",",,W","14.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-21","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","79",",,W","56",",,W","  360",",,W","   30",",,W","14.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-22","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","86",",,W","61",",,W","   20",",,W","  310",",,W","14.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-23","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","90",",,W","63",",,W","   20",",,W","  320",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-24","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","91",",,W","59",",,W","   30",",,W","  350",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-25","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","92",",,W","62",",,W","   10",",,W","   10",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-26","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","92",",,W","60",",,W","  260",",,W","  270",",,W","10.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-27","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","88",",,W","57",",,W","  200",",,W","  190",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-28","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","58",",,W","  220",",,W","  210",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-29","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","94",",,W","60",",,W","  340",",,W","  360",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-30","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","89",",,W","62",",,W","  190",",,W","  210",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-07-31","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","60",",,W","  200",",,W","  260",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-01","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","75",",,W","59",",,W","  180",",,W","  210",",,W","12.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-02","9.17",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","70",",,W","58",",,W","  250",",,W","  240",",,W","14.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-03","7.38",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","76",",,W","59",",,W","   20",",,W","  290",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-04","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","58",",,W","  330",",,W","   10",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-05","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","86",",,W","59",",,W","  290",",,W","  290",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-06","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","89",",,W","59",",,W","   30",",,W","  350",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-07","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","92",",,W","60",",,W","  350",",,W","  350",",,W","18.1",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-08","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","94",",,W","62",",,W","  190",",,W","  250",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","93",",,W","60",",,W","   10",",,W","  280",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-10","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","82",",,W","62",",,W","  200",",,W","  200",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-11","10.96",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","62",",,W","  220",",,W","  200",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-12","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","59",",,W","   20",",,W","   10",",,W","16.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-13","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","79",",,W","59",",,W","   30",",,W","   30",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-14","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","85",",,W","62",",,W","   20",",,W","  300",",,W","13.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-15","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","86",",,W","61",",,W","  290",",,W","  230",",,W","10.1",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-16","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","73",",,W","58",",,W","  200",",,W","  230",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-17","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","74",",,W","54",",,W","  190",",,W","  190",",,W","12.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-18","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","81",",,W","55",",,W","  360",",,W","  340",",,W","17.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-19","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","58",",,W","  360",",,W","  310",",,W","15.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-20","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","81",",,W","57",",,W","  360",",,W","   10",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-21","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","91",",,W","65",",,W","  330",",,W","  300",",,W","15.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-22","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","89",",,W","59",",,W","  210",",,W","  110",",,W","14.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-23","9.84",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","57",",,W","  220",",,W","  220",",,W","16.1",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-24","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","69",",,W","56",",,W","  200",",,W","  260",",,W","13.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-25","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","64",",,W","53",",,W","  220",",,W","  210",",,W","10.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-26","7.16",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","65",",,W","57",",,W","  220",",,W","  220",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-27","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","61","H,,S","76",",,W","56",",,W","   20",",,W","   40",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-28","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","84",",,W","55",",,W","  290",",,W","  300",",,W","12.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-29","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","77",",,W","57",",,W","  220",",,W","  220",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-30","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","60",",,W","  210",",,W","  220",",,W","13.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-08-31","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","69",",,W","58",",,W","  220",",,W","  230",",,W","15.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-01","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","73",",,W","57",",,W","   30",",,W","   30",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-02","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","76",",,W","52",",,W","   30",",,W","   40",",,W","17.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-03","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","74",",,W","58",",,W","   10",",,W","   80",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-04","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","77",",,W","55",",,W","   10",",,W","  360",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-05","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","82",",,W","57",",,W","   10",",,W","   20",",,W","15.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-06","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","85",",,W","56",",,W","  210",",,W","  200",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-07","6.71",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","75",",,W","56",",,W","  130",",,W","  220",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-08","8.50",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","71",",,W","58",",,W","  200",",,W","  170",",,W","14.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-09","9.17",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","75",",,W","57",",,W","  220",",,W","  230",",,W","18.1",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-10","10.74",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","63","H,,S","68",",,W","58",",,W","  210",",,W","  190",",,W","19.9",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-11","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","61","H,,S","67",",,W","56",",,W","  210",",,W","  210",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-12","7.16",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","55",",,W","  200",",,W","   40",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-13","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","60","H,,S","70",",,W","55",",,W","  210",",,W","  210",",,W","16.1",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-14","6.71",",,W",,,"0.42",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","67",",,W","55",",,W","  160",",,W","  210",",,W","15.0",",,W","19.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-15","7.16",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","53",",,W","  200",",,W","  180",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-16","10.51",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","65",",,W","51",",,W","  180",",,W","  210",",,W","19.9",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-17","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","51",",,W","   10",",,W","   20",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-18","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","67",",,W","48",",,W","   30",",,W","  260",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-19","5.59",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","48",",,W","  210",",,W","  230",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-20","5.59",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","66",",,W","53",",,W","  220",",,W","  210",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-21","8.72",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","59",",,W","  200",",,W","  190",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-22","14.32",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","68",",,W","55",",,W","  210",",,W","  180",",,W","25.1",",,W","31.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-23","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","65",",,W","53",",,W","  190",",,W","  190",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-24","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","49",",,W","  350",",,W","  350",",,W","19.9",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-25","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","69",",,W","50",",,W","  360",",,W","   10",",,W","16.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","70",",,W","51",",,W","  360",",,W","  350",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-27","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","73",",,W","52",",,W","   10",",,W","   10",",,W","16.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-28","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","79",",,W","57",",,W","   30",",,W","   30",",,W","19.9",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-29","5.59",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","52",",,W","  220",",,W","  220",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-09-30","6.49",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","65",",,W","56",",,W","  160",",,W","  230",",,W","17.0",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-01","8.28",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","65",",,W","57",",,W","  200",",,W","  190",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-02","12.08",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","48",",,W","  200",",,W","  200",",,W","25.9",",,W","36.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-03","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","58",",,W","43",",,W","  340",",,W","   20",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-04","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","60",",,W","47",",,W","  140",",,W","   20",",,W","12.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-05","8.28",",,W",,,"0.56",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","53",",,W","46",",,W","   90",",,W","   80",",,W","14.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-06","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","60",",,W","48",",,W","   10",",,W","   10",",,W","18.1",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-07","4.47",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","56",",,W","47",",,W","  140",",,W","  340",",,W","10.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-08","2.24",",,W",,,"0.10",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","58",",,W","52",",,W","  180",",,W","  150",",,W","6.9",",,W","11.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-09","7.61",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","59",",,W","51",",,W","   10",",,W","  350",",,W","23.0",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2018-10-10","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","64",",,W","49",",,W","   10",",,W","   20",",,W","12.1",",,W","18.1",",,W"
